Accuracy,Precision,Recall,Specificity,Depth,Min_Samples_Split,Min_Samples_Leaf,Test_Size,Random_State
0.6060606060606061,0.5690975690975691,0.6060606060606061,0.2,7,6,10,0.2,89
0.6190476190476191,0.63718820861678,0.6190476190476191,0.6470588235294118,7,6,10,0.25,42
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5263157894736842,7,6,10,0.25,123
0.5476190476190477,0.6522366522366523,0.5476190476190477,0.2916666666666667,7,6,10,0.25,456
0.6190476190476191,0.6987012987012987,0.6190476190476191,0.6666666666666666,7,6,10,0.25,89
0.68,0.6783333333333332,0.68,0.5454545454545454,7,6,10,0.3,42
0.64,0.6579999999999999,0.64,0.3181818181818182,7,6,10,0.3,123
0.66,0.7613157894736843,0.66,0.4074074074074074,7,6,10,0.3,456
0.58,0.5878676470588236,0.58,0.3333333333333333,7,6,10,0.3,89
0.6551724137931034,0.6717340254603881,0.6551724137931034,0.72,7,6,10,0.35,42
0.6551724137931034,0.6512670305773753,0.6551724137931034,0.52,7,6,10,0.35,123
0.5862068965517241,0.6502998500749626,0.5862068965517241,0.3,7,6,10,0.35,456
0.6896551724137931,0.7007306063567407,0.6896551724137931,0.5294117647058824,7,6,10,0.35,89
0.6363636363636364,0.6549131016042781,0.6363636363636364,0.6538461538461539,7,6,10,0.4,42
0.6060606060606061,0.624777183600713,0.6060606060606061,0.6153846153846154,7,6,10,0.4,123
0.5606060606060606,0.5825,0.5606060606060606,0.30303030303030304,7,6,10,0.4,456
0.5757575757575758,0.5988455988455988,0.5757575757575758,0.4,7,6,10,0.4,89
0.6,0.6153846153846154,0.6,0.6,7,7,1,0.15,42
0.64,0.6373333333333333,0.64,0.5454545454545454,7,7,1,0.15,123
0.6,0.6666666666666665,0.6,0.4666666666666667,7,7,1,0.15,456
0.64,0.6555882352941177,0.64,0.42857142857142855,7,7,1,0.15,89
0.5757575757575758,0.6020499108734403,0.5757575757575758,0.6153846153846154,7,7,1,0.2,42
0.5454545454545454,0.5594919786096256,0.5454545454545454,0.5714285714285714,7,7,1,0.2,123
0.5151515151515151,0.6278787878787878,0.5151515151515151,0.3,7,7,1,0.2,456
0.6060606060606061,0.6170798898071626,0.6060606060606061,0.4,7,7,1,0.2,89
0.6428571428571429,0.6464947089947091,0.6428571428571429,0.5882352941176471,7,7,1,0.25,42
0.5476190476190477,0.5547619047619047,0.5476190476190477,0.5789473684210527,7,7,1,0.25,123
0.6428571428571429,0.6769747899159664,0.6428571428571429,0.5416666666666666,7,7,1,0.25,456
0.7380952380952381,0.8025498528931023,0.7380952380952381,0.8333333333333334,7,7,1,0.25,89
0.64,0.6373333333333333,0.64,0.5454545454545454,7,7,1,0.3,42
0.72,0.72,0.72,0.6818181818181818,7,7,1,0.3,123
0.58,0.6471052631578948,0.58,0.3333333333333333,7,7,1,0.3,456
0.6,0.645320197044335,0.6,0.5333333333333333,7,7,1,0.3,89
0.7068965517241379,0.7057133198106829,0.7068965517241379,0.64,7,7,1,0.35,42
0.7241379310344828,0.7241379310344828,0.7241379310344828,0.68,7,7,1,0.35,123
0.5344827586206896,0.5515262454855786,0.5344827586206896,0.3333333333333333,7,7,1,0.35,456
0.7241379310344828,0.8097502972651605,0.7241379310344828,0.8823529411764706,7,7,1,0.35,89
0.6363636363636364,0.6478114478114478,0.6363636363636364,0.6153846153846154,7,7,1,0.4,42
0.5303030303030303,0.5334542001208668,0.5303030303030303,0.4230769230769231,7,7,1,0.4,123
0.6060606060606061,0.6167846309403437,0.6060606060606061,0.45454545454545453,7,7,1,0.4,456
0.5606060606060606,0.6130927165409923,0.5606060606060606,0.5,7,7,1,0.4,89
0.64,0.6653846153846154,0.64,0.7,7,7,2,0.15,42
0.64,0.6373333333333333,0.64,0.5454545454545454,7,7,2,0.15,123
0.64,0.6933333333333332,0.64,0.5333333333333333,7,7,2,0.15,456
0.64,0.6555882352941177,0.64,0.42857142857142855,7,7,2,0.15,89
0.5454545454545454,0.5968531468531469,0.5454545454545454,0.6923076923076923,7,7,2,0.2,42
0.48484848484848486,0.5076327181590339,0.48484848484848486,0.5714285714285714,7,7,2,0.2,123
0.6060606060606061,0.7356902356902357,0.6060606060606061,0.4,7,7,2,0.2,456
0.6363636363636364,0.6572871572871573,0.6363636363636364,0.5,7,7,2,0.2,89
0.6428571428571429,0.6352040816326531,0.6428571428571429,0.47058823529411764,7,7,2,0.25,42
0.5714285714285714,0.5759637188208616,0.5714285714285714,0.5789473684210527,7,7,2,0.25,123
0.6190476190476191,0.6593406593406593,0.6190476190476191,0.5,7,7,2,0.25,456
0.6666666666666666,0.7454545454545455,0.6666666666666666,0.75,7,7,2,0.25,89
0.66,0.6585878489326765,0.66,0.5909090909090909,7,7,2,0.3,42
0.72,0.72,0.72,0.6818181818181818,7,7,2,0.3,123
0.64,0.6649915110356537,0.64,0.5185185185185185,7,7,2,0.3,456
0.7,0.7333333333333334,0.7,0.6666666666666666,7,7,2,0.3,89
0.6379310344827587,0.6398375331564986,0.6379310344827587,0.6,7,7,2,0.35,42
0.7931034482758621,0.7931034482758621,0.7931034482758621,0.76,7,7,2,0.35,123
0.603448275862069,0.6359273734725178,0.603448275862069,0.4,7,7,2,0.35,456
0.7758620689655172,0.7897459165154266,0.7758620689655172,0.7058823529411765,7,7,2,0.35,89
0.6212121212121212,0.6362239910627008,0.6212121212121212,0.6153846153846154,7,7,2,0.4,42
0.5454545454545454,0.5579124579124579,0.5454545454545454,0.5,7,7,2,0.4,123
0.5909090909090909,0.5951923076923077,0.5909090909090909,0.48484848484848486,7,7,2,0.4,456
0.5454545454545454,0.6296791443850268,0.5454545454545454,0.6,7,7,2,0.4,89
0.6,0.6153846153846154,0.6,0.6,7,7,3,0.15,42
0.68,0.6783333333333332,0.68,0.5454545454545454,7,7,3,0.15,123
0.6,0.6666666666666665,0.6,0.4666666666666667,7,7,3,0.15,456
0.64,0.688,0.64,0.5714285714285714,7,7,3,0.15,89
0.5757575757575758,0.6020499108734403,0.5757575757575758,0.6153846153846154,7,7,3,0.2,42
0.5151515151515151,0.5242869875222818,0.5151515151515151,0.5,7,7,3,0.2,123
0.6060606060606061,0.6928374655647382,0.6060606060606061,0.45,7,7,3,0.2,456
0.7272727272727273,0.7355371900826446,0.7272727272727273,0.6,7,7,3,0.2,89
0.6428571428571429,0.6352040816326531,0.6428571428571429,0.47058823529411764,7,7,3,0.25,42
0.6190476190476191,0.6190476190476191,0.6190476190476191,0.5789473684210527,7,7,3,0.25,123
0.6190476190476191,0.6593406593406593,0.6190476190476191,0.5,7,7,3,0.25,456
0.7857142857142857,0.8063492063492061,0.7857142857142857,0.75,7,7,3,0.25,89
0.62,0.615187165775401,0.62,0.45454545454545453,7,7,3,0.3,42
0.78,0.7809168081494058,0.78,0.6818181818181818,7,7,3,0.3,123
0.68,0.7440000000000001,0.68,0.48148148148148145,7,7,3,0.3,456
0.68,0.7066213921901527,0.68,0.6,7,7,3,0.3,89
0.6551724137931034,0.6551724137931034,0.6551724137931034,0.6,7,7,3,0.35,42
0.7068965517241379,0.7057133198106829,0.7068965517241379,0.64,7,7,3,0.35,123
0.603448275862069,0.648757016840417,0.603448275862069,0.36666666666666664,7,7,3,0.35,456
0.7413793103448276,0.78249661933739,0.7413793103448276,0.7647058823529411,7,7,3,0.35,89
0.6818181818181818,0.6798226164079822,0.6818181818181818,0.5769230769230769,7,7,3,0.4,42
0.5151515151515151,0.5343694295900178,0.5151515151515151,0.5,7,7,3,0.4,123
0.6363636363636364,0.6448780487804878,0.6363636363636364,0.5151515151515151,7,7,3,0.4,456
0.5,0.5898617511520737,0.5,0.55,7,7,3,0.4,89
0.72,0.7259740259740259,0.72,0.7,7,7,4,0.15,42
0.68,0.6783333333333332,0.68,0.5454545454545454,7,7,4,0.15,123
0.6,0.7142857142857142,0.6,0.4,7,7,4,0.15,456
0.64,0.688,0.64,0.5714285714285714,7,7,4,0.15,89
0.6060606060606061,0.624777183600713,0.6060606060606061,0.6153846153846154,7,7,4,0.2,42
0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5,7,7,4,0.2,123
0.6060606060606061,0.6631701631701632,0.6060606060606061,0.5,7,7,4,0.2,456
0.696969696969697,0.7157287157287158,0.696969696969697,0.6,7,7,4,0.2,89
0.5952380952380952,0.6082251082251082,0.5952380952380952,0.5882352941176471,7,7,4,0.25,42
0.5952380952380952,0.5935846560846562,0.5952380952380952,0.5263157894736842,7,7,4,0.25,123
0.5952380952380952,0.6612353164077304,0.5952380952380952,0.4166666666666667,7,7,4,0.25,456
0.6904761904761905,0.756456358287022,0.6904761904761905,0.75,7,7,4,0.25,89
0.6,0.5944444444444444,0.6,0.45454545454545453,7,7,4,0.3,42
0.68,0.68,0.68,0.6363636363636364,7,7,4,0.3,123
0.62,0.6798412698412699,0.62,0.4074074074074074,7,7,4,0.3,456
0.7,0.7333333333333334,0.7,0.6666666666666666,7,7,4,0.3,89
0.6551724137931034,0.6592098216124912,0.6551724137931034,0.64,7,7,4,0.35,42
0.6896551724137931,0.6935277880772875,0.6896551724137931,0.68,7,7,4,0.35,123
0.6379310344827587,0.6944667201283079,0.6379310344827587,0.4,7,7,4,0.35,456
0.5862068965517241,0.671819262782402,0.5862068965517241,0.6470588235294118,7,7,4,0.35,89
0.6818181818181818,0.6798226164079822,0.6818181818181818,0.5769230769230769,7,7,4,0.4,42
0.48484848484848486,0.4776334776334776,0.48484848484848486,0.3076923076923077,7,7,4,0.4,123
0.5757575757575758,0.5768872320596458,0.5757575757575758,0.5151515151515151,7,7,4,0.4,456
0.6363636363636364,0.6927609427609429,0.6363636363636364,0.65,7,7,4,0.4,89
0.72,0.7259740259740259,0.72,0.7,7,7,5,0.15,42
0.68,0.68,0.68,0.6363636363636364,7,7,5,0.15,123
0.64,0.6653846153846154,0.64,0.6,7,7,5,0.15,456
0.64,0.688,0.64,0.5714285714285714,7,7,5,0.15,89
0.6666666666666666,0.6850490196078431,0.6666666666666666,0.6923076923076923,7,7,5,0.2,42
0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5,7,7,5,0.2,123
0.6060606060606061,0.6414141414141413,0.6060606060606061,0.55,7,7,5,0.2,456
0.6666666666666666,0.6574074074074073,0.6666666666666666,0.4,7,7,5,0.2,89
0.6190476190476191,0.6271112564018742,0.6190476190476191,0.5882352941176471,7,7,5,0.25,42
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5263157894736842,7,7,5,0.25,123
0.6666666666666666,0.7346938775510203,0.6666666666666666,0.5,7,7,5,0.25,456
0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5,7,7,5,0.25,89
0.62,0.6160271646859082,0.62,0.5,7,7,5,0.3,42
0.66,0.6585878489326765,0.66,0.5909090909090909,7,7,5,0.3,123
0.58,0.6471052631578948,0.58,0.3333333333333333,7,7,5,0.3,456
0.72,0.7315508021390374,0.72,0.6,7,7,5,0.3,89
0.6551724137931034,0.6551724137931034,0.6551724137931034,0.6,7,7,5,0.35,42
0.7758620689655172,0.7772712201591512,0.7758620689655172,0.76,7,7,5,0.35,123
0.603448275862069,0.6359273734725178,0.603448275862069,0.4,7,7,5,0.35,456
0.7068965517241379,0.7232304900181488,0.7068965517241379,0.5882352941176471,7,7,5,0.35,89
0.6818181818181818,0.6767166099825351,0.6818181818181818,0.5384615384615384,7,7,5,0.4,42
0.5,0.5161290322580645,0.5,0.46153846153846156,7,7,5,0.4,123
0.5,0.5,0.5,0.3333333333333333,7,7,5,0.4,456
0.6666666666666666,0.7092731829573935,0.6666666666666666,0.65,7,7,5,0.4,89
0.64,0.6467532467532467,0.64,0.6,7,7,6,0.15,42
0.68,0.68,0.68,0.6363636363636364,7,7,6,0.15,123
0.52,0.5532467532467532,0.52,0.4666666666666667,7,7,6,0.15,456
0.68,0.7094444444444444,0.68,0.5714285714285714,7,7,6,0.15,89
0.696969696969697,0.7077441077441077,0.696969696969697,0.6923076923076923,7,7,6,0.2,42
0.5454545454545454,0.5330578512396695,0.5454545454545454,0.35714285714285715,7,7,6,0.2,123
0.6363636363636364,0.6631016042780749,0.6363636363636364,0.6,7,7,6,0.2,456
0.696969696969697,0.696969696969697,0.696969696969697,0.5,7,7,6,0.2,89
0.6904761904761905,0.7321428571428572,0.6904761904761905,0.8235294117647058,7,7,6,0.25,42
0.6904761904761905,0.6901327838827839,0.6904761904761905,0.5789473684210527,7,7,6,0.25,123
0.7142857142857143,0.7440476190476191,0.7142857142857143,0.625,7,7,6,0.25,456
0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6666666666666666,7,7,6,0.25,89
0.6,0.5966666666666667,0.6,0.5,7,7,6,0.3,42
0.72,0.7202777777777777,0.72,0.5909090909090909,7,7,6,0.3,123
0.62,0.7390000000000001,0.62,0.3333333333333333,7,7,6,0.3,456
0.54,0.6115384615384616,0.54,0.5333333333333333,7,7,6,0.3,89
0.6896551724137931,0.6935277880772875,0.6896551724137931,0.68,7,7,6,0.35,42
0.7241379310344828,0.7241379310344828,0.7241379310344828,0.68,7,7,6,0.35,123
0.603448275862069,0.6902554525445208,0.603448275862069,0.3,7,7,6,0.35,456
0.7068965517241379,0.7356321839080461,0.7068965517241379,0.6470588235294118,7,7,6,0.35,89
0.696969696969697,0.696969696969697,0.696969696969697,0.6153846153846154,7,7,6,0.4,42
0.6212121212121212,0.6187435328898745,0.6212121212121212,0.5,7,7,6,0.4,123
0.5454545454545454,0.5482926829268293,0.5454545454545454,0.42424242424242425,7,7,6,0.4,456
0.6515151515151515,0.677309682187731,0.6515151515151515,0.55,7,7,6,0.4,89
0.64,0.6467532467532467,0.64,0.6,7,7,7,0.15,42
0.68,0.68,0.68,0.6363636363636364,7,7,7,0.15,123
0.48,0.52,0.48,0.4,7,7,7,0.15,456
0.52,0.5906493506493506,0.52,0.42857142857142855,7,7,7,0.15,89
0.696969696969697,0.6914600550964188,0.696969696969697,0.5384615384615384,7,7,7,0.2,42
0.5454545454545454,0.5412587412587413,0.5454545454545454,0.42857142857142855,7,7,7,0.2,123
0.6666666666666666,0.6716791979949874,0.6666666666666666,0.7,7,7,7,0.2,456
0.6060606060606061,0.5690975690975691,0.6060606060606061,0.2,7,7,7,0.2,89
0.5952380952380952,0.6190476190476191,0.5952380952380952,0.6470588235294118,7,7,7,0.25,42
0.6666666666666666,0.6719717064544651,0.6666666666666666,0.47368421052631576,7,7,7,0.25,123
0.7142857142857143,0.7637362637362638,0.7142857142857143,0.5833333333333334,7,7,7,0.25,456
0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6666666666666666,7,7,7,0.25,89
0.6,0.5966666666666667,0.6,0.5,7,7,7,0.3,42
0.68,0.6813235294117647,0.68,0.5,7,7,7,0.3,123
0.6,0.6217317487266553,0.6,0.48148148148148145,7,7,7,0.3,456
0.68,0.6681912681912682,0.68,0.4,7,7,7,0.3,89
0.6896551724137931,0.6935277880772875,0.6896551724137931,0.68,7,7,7,0.35,42
0.6724137931034483,0.6694096133751305,0.6724137931034483,0.56,7,7,7,0.35,123
0.5689655172413793,0.5811476501131675,0.5689655172413793,0.43333333333333335,7,7,7,0.35,456
0.7068965517241379,0.7019704433497537,0.7068965517241379,0.47058823529411764,7,7,7,0.35,89
0.696969696969697,0.696969696969697,0.696969696969697,0.6153846153846154,7,7,7,0.4,42
0.6060606060606061,0.624777183600713,0.6060606060606061,0.6153846153846154,7,7,7,0.4,123
0.5606060606060606,0.5611111111111111,0.5606060606060606,0.6060606060606061,7,7,7,0.4,456
0.6060606060606061,0.6060606060606061,0.6060606060606061,0.35,7,7,7,0.4,89
0.72,0.7166666666666666,0.72,0.6,7,7,8,0.15,42
0.68,0.68,0.68,0.6363636363636364,7,7,8,0.15,123
0.52,0.575,0.52,0.4,7,7,8,0.15,456
0.52,0.5572222222222222,0.52,0.2857142857142857,7,7,8,0.15,89
0.696969696969697,0.6914600550964188,0.696969696969697,0.5384615384615384,7,7,8,0.2,42
0.5454545454545454,0.5412587412587413,0.5454545454545454,0.42857142857142855,7,7,8,0.2,123
0.5454545454545454,0.5645053475935828,0.5454545454545454,0.55,7,7,8,0.2,456
0.6060606060606061,0.5690975690975691,0.6060606060606061,0.2,7,7,8,0.2,89
0.5952380952380952,0.6190476190476191,0.5952380952380952,0.6470588235294118,7,7,8,0.25,42
0.6666666666666666,0.6719717064544651,0.6666666666666666,0.47368421052631576,7,7,8,0.25,123
0.7142857142857143,0.7637362637362638,0.7142857142857143,0.5833333333333334,7,7,8,0.25,456
0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6666666666666666,7,7,8,0.25,89
0.68,0.6813235294117647,0.68,0.5,7,7,8,0.3,42
0.68,0.6876190476190476,0.68,0.45454545454545453,7,7,8,0.3,123
0.6,0.726829268292683,0.6,0.2962962962962963,7,7,8,0.3,456
0.62,0.58,0.62,0.2,7,7,8,0.3,89
0.6551724137931034,0.6646848989298454,0.6551724137931034,0.68,7,7,8,0.35,42
0.6551724137931034,0.6525165988434355,0.6551724137931034,0.56,7,7,8,0.35,123
0.5862068965517241,0.610344827586207,0.5862068965517241,0.4,7,7,8,0.35,456
0.7068965517241379,0.7019704433497537,0.7068965517241379,0.47058823529411764,7,7,8,0.35,89
0.6666666666666666,0.6716791979949874,0.6666666666666666,0.6153846153846154,7,7,8,0.4,42
0.6060606060606061,0.624777183600713,0.6060606060606061,0.6153846153846154,7,7,8,0.4,123
0.5757575757575758,0.5783475783475783,0.5757575757575758,0.48484848484848486,7,7,8,0.4,456
0.6363636363636364,0.6041458541458542,0.6363636363636364,0.25,7,7,8,0.4,89
0.72,0.7166666666666666,0.72,0.6,7,7,9,0.15,42
0.68,0.6783333333333332,0.68,0.5454545454545454,7,7,9,0.15,123
0.56,0.5675324675324676,0.56,0.6,7,7,9,0.15,456
0.52,0.5572222222222222,0.52,0.2857142857142857,7,7,9,0.15,89
0.696969696969697,0.6914600550964188,0.696969696969697,0.5384615384615384,7,7,9,0.2,42
0.5757575757575758,0.5625823451910409,0.5757575757575758,0.35714285714285715,7,7,9,0.2,123
0.5454545454545454,0.5645053475935828,0.5454545454545454,0.55,7,7,9,0.2,456
0.6060606060606061,0.5690975690975691,0.6060606060606061,0.2,7,7,9,0.2,89
0.5952380952380952,0.6190476190476191,0.5952380952380952,0.6470588235294118,7,7,9,0.25,42
0.6666666666666666,0.6719717064544651,0.6666666666666666,0.47368421052631576,7,7,9,0.25,123
0.5952380952380952,0.6612353164077304,0.5952380952380952,0.4166666666666667,7,7,9,0.25,456
0.6190476190476191,0.6987012987012987,0.6190476190476191,0.6666666666666666,7,7,9,0.25,89
0.68,0.6813235294117647,0.68,0.5,7,7,9,0.3,42
0.68,0.6876190476190476,0.68,0.45454545454545453,7,7,9,0.3,123
0.62,0.6798412698412699,0.62,0.4074074074074074,7,7,9,0.3,456
0.66,0.6125,0.66,0.2,7,7,9,0.3,89
0.6551724137931034,0.6646848989298454,0.6551724137931034,0.68,7,7,9,0.35,42
0.6379310344827587,0.6351600985221675,0.6379310344827587,0.4,7,7,9,0.35,123
0.5517241379310345,0.6135057471264368,0.5517241379310345,0.23333333333333334,7,7,9,0.35,456
0.6896551724137931,0.7007306063567407,0.6896551724137931,0.5294117647058824,7,7,9,0.35,89
0.6515151515151515,0.6596063147787286,0.6515151515151515,0.6153846153846154,7,7,9,0.4,42
0.6060606060606061,0.624777183600713,0.6060606060606061,0.6153846153846154,7,7,9,0.4,123
0.5606060606060606,0.5825,0.5606060606060606,0.30303030303030304,7,7,9,0.4,456
0.6060606060606061,0.6060606060606061,0.6060606060606061,0.35,7,7,9,0.4,89
0.72,0.7166666666666666,0.72,0.6,7,7,10,0.15,42
0.68,0.6783333333333332,0.68,0.5454545454545454,7,7,10,0.15,123
0.56,0.5675324675324676,0.56,0.6,7,7,10,0.15,456
0.48,0.536,0.48,0.2857142857142857,7,7,10,0.15,89
0.696969696969697,0.6914600550964188,0.696969696969697,0.5384615384615384,7,7,10,0.2,42
0.5454545454545454,0.5498316498316499,0.5454545454545454,0.5,7,7,10,0.2,123
0.5757575757575758,0.6020499108734403,0.5757575757575758,0.55,7,7,10,0.2,456
0.6060606060606061,0.5690975690975691,0.6060606060606061,0.2,7,7,10,0.2,89
0.6190476190476191,0.63718820861678,0.6190476190476191,0.6470588235294118,7,7,10,0.25,42
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5263157894736842,7,7,10,0.25,123
0.7142857142857143,0.7440476190476191,0.7142857142857143,0.625,7,7,10,0.25,456
0.6190476190476191,0.6987012987012987,0.6190476190476191,0.6666666666666666,7,7,10,0.25,89
0.68,0.6783333333333332,0.68,0.5454545454545454,7,7,10,0.3,42
0.64,0.6579999999999999,0.64,0.3181818181818182,7,7,10,0.3,123
0.66,0.7613157894736843,0.66,0.4074074074074074,7,7,10,0.3,456
0.58,0.5878676470588236,0.58,0.3333333333333333,7,7,10,0.3,89
0.6551724137931034,0.6717340254603881,0.6551724137931034,0.72,7,7,10,0.35,42
0.6551724137931034,0.6512670305773753,0.6551724137931034,0.52,7,7,10,0.35,123
0.5862068965517241,0.6502998500749626,0.5862068965517241,0.3,7,7,10,0.35,456
0.6896551724137931,0.7007306063567407,0.6896551724137931,0.5294117647058824,7,7,10,0.35,89
0.6363636363636364,0.6549131016042781,0.6363636363636364,0.6538461538461539,7,7,10,0.4,42
0.6060606060606061,0.624777183600713,0.6060606060606061,0.6153846153846154,7,7,10,0.4,123
0.5606060606060606,0.5825,0.5606060606060606,0.30303030303030304,7,7,10,0.4,456
0.6363636363636364,0.6363636363636364,0.6363636363636364,0.4,7,7,10,0.4,89
0.6,0.6153846153846154,0.6,0.6,7,8,1,0.15,42
0.64,0.6373333333333333,0.64,0.5454545454545454,7,8,1,0.15,123
0.64,0.6933333333333332,0.64,0.5333333333333333,7,8,1,0.15,456
0.6,0.6333333333333333,0.6,0.42857142857142855,7,8,1,0.15,89
0.5757575757575758,0.6020499108734403,0.5757575757575758,0.6153846153846154,7,8,1,0.2,42
0.6060606060606061,0.61010101010101,0.6060606060606061,0.5714285714285714,7,8,1,0.2,123
0.5454545454545454,0.7012987012987013,0.5454545454545454,0.3,7,8,1,0.2,456
0.6363636363636364,0.6572871572871573,0.6363636363636364,0.5,7,8,1,0.2,89
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5882352941176471,7,8,1,0.25,42
0.5952380952380952,0.5935846560846562,0.5952380952380952,0.5263157894736842,7,8,1,0.25,123
0.6666666666666666,0.7115384615384615,0.6666666666666666,0.5416666666666666,7,8,1,0.25,456
0.7142857142857143,0.7472527472527473,0.7142857142857143,0.6666666666666666,7,8,1,0.25,89
0.62,0.6183251231527094,0.62,0.5454545454545454,7,8,1,0.3,42
0.72,0.72,0.72,0.6818181818181818,7,8,1,0.3,123
0.56,0.6100623700623701,0.56,0.3333333333333333,7,8,1,0.3,456
0.62,0.6727272727272728,0.62,0.6,7,8,1,0.3,89
